age,occupation_risk,zone_risk,health_score,income,claim_history,premium
63,3,1,62.5,18854.45,1,745.79
53,2,3,84.4,14017.67,2,764.03
28,1,3,41.5,20968.55,1,745.52
32,2,3,57.0,35492.82,3,835.0
36,3,2,66.5,18232.53,0,650.67
24,3,2,51.4,19146.93,1,721.82
45,2,4,58.7,26551.38,1,850.85
60,3,5,61.7,22033.63,3,1160.2
22,5,3,61.5,42825.24,0,890.16
22,2,3,92.8,23699.78,1,672.18
47,2,3,70.7,27681.75,2,774.72
49,2,4,72.2,32550.15,2,892.05
25,3,3,73.1,32396.62,2,809.4
27,4,5,74.2,26866.3,2,1036.34
55,2,3,63.8,23710.98,0,793.13
64,4,3,60.2,41192.23,2,1059.3
49,1,3,67.5,24201.92,1,713.84
45,3,5,82.4,21466.48,5,1052.23
34,4,4,81.9,19833.21,1,882.13
48,2,1,61.4,11185.57,1,565.48
25,3,3,76.5,31572.93,2,804.94
57,2,3,62.1,8000.0,2,850.07
42,4,3,65.5,24954.22,3,897.55
26,1,4,57.9,23361.11,2,830.48
19,4,4,62.3,42919.72,1,973.4
32,2,4,85.1,10346.79,2,796.56
20,4,5,66.4,17791.17,1,1021.7
53,2,2,67.0,23911.23,2,729.95
21,4,4,43.3,23419.77,0,954.29
31,2,4,60.4,20603.64,2,870.41
58,5,3,61.4,24352.1,2,1033.3
58,1,4,52.6,14923.5,0,874.55
42,2,2,65.3,27857.54,1,647.3
27,3,4,58.6,8000.0,4,969.4
38,1,3,66.2,24793.85,2,716.42
53,2,2,66.8,20197.15,1,693.59
29,5,4,50.7,33130.3,2,1059.74
44,5,3,59.0,39042.49,1,926.76
57,2,2,66.2,22351.58,3,803.13
19,5,1,82.8,36125.81,4,759.35
30,3,3,68.9,22471.07,4,865.64
49,2,3,55.1,17270.99,1,792.44
48,4,4,71.0,38967.23,2,993.54
33,3,5,90.6,29166.21,6,1073.58
49,5,3,78.8,25035.51,5,1013.3
49,2,4,73.2,30497.42,3,911.86
51,3,3,75.9,27193.72,3,873.15
28,1,4,86.6,24446.24,1,728.72
27,1,2,81.1,14388.52,1,534.19
32,1,3,73.5,22835.71,0,640.21
34,5,3,81.0,29986.04,0,825.65
57,4,1,48.8,24017.83,4,872.46
35,4,4,42.5,32218.61,1,1000.83
26,3,4,67.4,28069.24,1,886.5
42,2,3,66.0,17974.91,1,727.23
57,2,3,56.8,14446.62,0,808.19
31,2,4,77.4,23742.57,0,773.37
42,2,4,37.1,20806.17,2,931.0
39,4,2,57.0,27690.57,1,769.02
47,3,3,57.7,19254.9,4,904.86
37,1,4,40.5,20076.86,0,812.02
38,1,3,87.4,33424.56,0,616.05
61,1,2,44.6,26185.62,2,810.57
49,3,3,56.2,19378.18,0,803.36
63,5,4,78.6,25141.13,1,1092.82
38,3,4,74.7,36031.29,3,934.61
52,4,5,48.4,27350.29,1,1130.37
49,3,4,75.2,29743.61,2,928.53
47,2,5,69.3,18982.12,1,922.13
56,1,2,100.0,33211.36,1,608.12
29,4,4,71.1,43544.82,1,949.37
58,4,1,62.9,18668.26,1,745.4
64,2,4,52.2,15544.85,0,973.37
35,3,3,53.8,26404.34,3,881.72
38,3,3,52.6,32004.04,2,858.2
30,3,4,85.6,24268.88,0,801.54
38,5,4,65.3,16574.35,1,974.95
25,3,1,73.5,24131.33,5,702.89
63,3,3,87.7,29784.74,1,885.71
57,1,3,29.6,21743.75,2,899.05
63,1,3,84.2,29858.04,0,761.83
24,2,4,65.8,34317.69,1,849.63
40,1,3,71.5,26921.85,2,709.97
61,4,5,52.6,24776.42,1,1185.26
49,4,2,53.7,31634.75,3,878.0
28,1,4,72.3,18151.19,2,784.57
39,4,4,100.0,17362.32,0,803.46
39,2,2,80.0,22867.42,1,603.72
60,2,3,84.0,21064.96,0,779.62
42,2,4,62.1,18573.26,1,833.49
39,2,4,56.0,39643.75,3,940.32
45,2,3,53.3,42375.95,2,826.4
46,3,3,57.7,22170.36,2,843.47
30,3,1,34.2,25733.75,0,647.74
35,5,2,54.1,23497.26,1,821.83
19,1,3,56.6,33859.99,3,782.32
46,1,1,62.4,35445.16,2,562.2
38,1,4,67.0,10781.89,1,761.3
32,3,4,70.4,28808.09,2,909.22
44,1,5,64.8,14545.43,3,927.13
48,4,4,56.3,39066.18,0,973.3
32,3,5,35.5,28521.98,0,1032.43
40,3,3,56.4,18413.2,1,794.88
41,3,3,50.4,23069.43,2,856.13
61,2,5,72.0,22688.18,3,1102.98
30,2,3,78.6,29200.9,0,680.34
39,2,1,79.1,33335.3,2,555.11
60,3,4,76.4,15814.34,3,1026.69
54,2,5,63.0,39710.04,4,1116.29
50,1,4,57.2,37845.52,4,951.84
20,5,3,53.8,17997.41,2,938.02
36,1,4,42.4,25582.41,4,930.01
40,4,5,79.9,38686.47,3,1075.96
46,4,1,62.4,34863.35,3,736.97
47,2,4,46.3,22306.06,0,864.78
56,1,2,52.6,31514.72,4,814.62
61,1,3,52.0,48977.59,6,1041.47
64,3,3,65.6,25841.28,1,945.14
42,3,2,81.0,19938.81,1,645.79
54,4,2,59.8,26379.36,1,828.33
64,5,3,31.2,26972.42,3,1191.94
25,3,2,62.2,20803.71,0,663.84
59,2,2,62.7,28533.0,2,797.15
33,2,4,61.6,14964.79,2,855.2
25,4,3,55.6,19675.73,0,827.58
18,2,3,68.3,31065.96,1,739.01
61,1,5,66.0,10961.03,2,1014.36
22,4,2,64.6,32225.34,0,726.71
20,3,3,71.2,8904.15,2,780.93
18,5,3,58.6,11149.4,1,887.33
21,3,4,57.7,21008.17,1,896.53
57,1,5,85.7,27294.91,1,925.46
52,5,5,73.4,35602.11,2,1155.35
49,2,4,77.4,25460.98,1,836.99
59,2,2,83.4,23027.57,0,677.59
51,3,1,72.9,29636.65,3,693.1
60,1,3,78.9,18032.81,2,794.92
42,3,2,41.3,26115.32,1,758.47
27,1,4,68.1,15404.43,2,796.29
38,3,4,62.3,25660.72,1,888.24
63,2,1,90.2,23961.31,1,628.45
56,4,4,78.9,18565.86,2,1011.45
44,4,2,55.5,26320.33,1,775.41
44,2,3,70.6,26268.4,5,845.47
19,2,4,67.5,34403.63,1,846.95
58,2,3,71.8,12154.93,0,773.64
30,2,3,49.7,24391.61,1,780.74
26,4,1,70.4,18917.9,4,716.53
53,4,3,61.6,31958.1,2,957.68
39,2,4,69.2,31031.3,1,832.06
59,2,5,54.1,29063.04,1,1074.33
43,1,3,56.2,19369.33,2,733.09
29,3,3,82.6,32083.76,0,722.0
34,1,4,49.2,12758.95,1,800.78
31,5,5,50.3,11117.51,2,1127.37
31,4,2,64.2,14793.03,2,764.59
51,2,3,53.4,24732.2,2,848.37
37,3,4,51.7,30401.32,1,922.53
28,5,3,66.6,8000.0,0,832.0
33,3,2,42.4,35581.94,1,764.34
48,2,3,49.9,26048.9,0,774.59
23,2,2,95.8,12457.82,1,552.55
36,4,3,71.9,25807.58,0,795.08
54,3,3,53.8,33740.2,0,877.51
21,3,4,71.3,29795.53,3,936.06
64,4,3,73.5,33792.58,0,953.26
21,4,2,79.9,14070.03,0,661.52
37,5,2,63.1,21687.96,2,820.77
27,1,4,79.6,17602.46,3,796.08
41,3,2,34.4,38740.64,0,761.11
52,4,3,49.2,30114.9,1,942.43
43,4,2,67.5,47776.08,2,803.82
54,3,4,69.9,21259.12,1,934.59
55,2,3,51.3,19202.61,0,812.06
38,4,3,68.9,23857.39,1,831.95
57,4,3,55.6,36026.86,3,1029.91
56,1,4,60.8,22071.04,1,880.84
38,3,3,80.4,25995.5,2,781.94
27,2,4,78.6,25773.53,2,832.56
55,2,4,50.0,25315.97,1,957.54
63,1,5,49.1,19780.81,1,1055.42
21,3,3,58.8,23901.67,3,865.65
62,3,5,64.6,23559.18,1,1115.02
37,3,1,55.1,24939.48,3,684.25
34,3,3,80.6,32548.13,1,761.6
24,4,4,70.2,39085.02,1,945.2
21,2,2,71.1,18276.52,1,617.49
46,1,2,46.0,21864.05,3,702.4
31,4,3,82.5,18399.9,2,816.55
20,2,3,22.7,26496.81,3,908.58
41,5,3,77.5,20693.2,2,876.79
54,4,4,79.0,26918.37,1,974.81
33,3,4,58.5,33829.02,0,880.78
21,5,4,84.1,8000.0,0,883.65
41,1,2,64.1,28934.24,2,627.86
51,2,5,65.9,21318.5,1,975.91
47,3,2,70.1,28683.38,2,732.78
35,2,2,100.0,17828.24,2,574.15
36,5,1,85.2,34570.09,1,663.09
48,1,3,75.5,32306.24,0,670.34
36,3,2,51.3,29546.82,2,768.72
63,3,2,67.2,31345.81,3,902.31
36,3,3,52.8,19035.04,1,807.23
39,2,2,77.3,20043.01,1,603.1
41,2,3,67.1,31019.49,1,744.62
62,4,4,48.1,18858.17,1,1106.92
29,2,4,66.2,36565.08,0,822.66
47,4,2,52.3,22411.27,1,789.47
55,3,2,67.3,29015.16,3,838.25
48,4,5,52.1,41794.0,1,1117.14
53,4,1,65.4,19350.21,2,738.07
36,2,4,76.3,25550.09,2,840.45
62,3,2,64.2,33433.47,0,813.22
53,4,5,59.1,32610.22,3,1182.96
47,3,3,68.0,22377.48,2,825.83
50,5,3,75.5,20866.16,0,869.61
35,3,4,48.4,23134.91,4,1017.51
45,1,3,68.9,36582.86,3,758.68
64,2,3,84.8,22767.15,2,868.94
28,5,3,73.6,25624.93,2,896.22
62,2,4,65.9,21585.71,1,962.82
50,4,1,74.6,30644.39,0,645.11
34,4,1,71.8,26244.2,2,665.73
23,2,3,76.3,16972.53,2,730.43
21,1,2,34.6,17249.41,0,632.15
37,4,4,41.7,9011.16,3,1031.87
64,2,2,80.1,18349.43,1,749.16
44,4,3,42.4,31351.57,0,873.43
32,3,2,71.0,35590.08,3,756.98
23,3,3,59.7,30484.47,1,818.17
64,4,2,50.1,29437.06,1,941.98
31,2,1,70.2,23987.79,3,594.48
28,3,1,68.0,31199.32,0,573.37
56,2,5,96.7,27290.23,1,944.08
26,2,2,55.6,39435.59,1,691.84
43,3,4,86.6,24212.44,3,893.93
33,4,1,70.3,35744.06,1,654.06
22,2,2,55.1,31992.91,1,684.25
27,3,3,77.0,30883.55,2,799.54
20,3,3,73.5,8908.07,2,779.18
30,2,5,65.5,32433.52,0,913.43
60,2,5,69.0,23979.94,1,1041.25
47,5,4,56.0,21448.59,6,1170.43
62,4,3,52.6,13136.7,0,966.08
23,3,3,76.4,24955.3,4,854.68
34,3,3,61.6,25268.41,2,826.25
62,1,5,63.8,14575.98,0,974.1
36,3,3,69.2,13213.76,2,791.03
59,3,3,69.0,28892.96,3,964.08
52,3,2,43.6,31973.64,0,788.81
63,2,1,84.3,26522.26,0,624.14
43,1,5,66.8,34206.68,2,916.99
22,2,3,62.0,24308.92,0,719.87
46,5,3,71.5,24565.19,2,907.1
54,3,2,68.5,17663.78,4,832.35
37,3,4,76.5,12518.06,1,836.32
38,1,1,73.1,39837.3,2,536.62
27,1,4,75.8,34050.39,1,768.68
22,4,2,85.3,13859.9,0,647.58
53,3,4,78.3,26246.02,3,981.3
23,3,4,62.6,24199.63,0,862.36
43,2,2,48.2,22808.06,0,660.47
21,4,3,90.0,21727.86,3,832.56
56,2,3,61.4,28050.15,2,870.16
56,2,2,57.9,31545.4,2,787.28
52,3,4,38.9,28219.13,1,1009.85
18,2,3,70.1,24035.85,2,752.55
41,2,3,67.2,23742.19,0,697.14
53,3,2,42.3,32494.51,1,832.95
23,3,3,71.8,28707.56,0,748.71
58,4,4,57.5,25581.52,1,1066.33
63,3,3,100.0,24712.79,1,843.55
61,1,5,56.5,27762.16,2,1062.21
48,2,5,58.5,21253.21,0,932.37
37,5,2,51.9,31572.31,2,865.74
41,3,2,84.2,16393.13,2,666.79
42,4,4,59.4,21708.35,2,975.74
53,1,3,54.1,29888.85,2,821.14
38,3,1,75.6,15936.94,2,593.92
47,1,2,44.3,12415.93,0,617.21
41,3,3,74.4,25504.62,2,794.29
61,5,4,91.7,11428.33,3,1084.27
59,5,2,73.5,14609.57,2,900.53
47,3,2,74.6,31052.75,2,737.34
39,3,5,78.1,23361.72,0,917.23
45,5,4,90.6,35283.9,0,906.63
24,3,3,83.1,15361.49,0,702.19
52,1,4,71.6,24248.38,2,851.58
45,3,3,78.6,28196.68,2,791.69
31,2,4,51.7,15635.88,4,947.04
27,3,3,76.6,33254.1,3,833.18
33,3,2,49.9,29085.43,0,706.57
33,3,4,59.5,12125.7,2,909.22
48,2,3,18.8,24698.07,1,878.18
59,2,5,71.0,28087.65,1,1027.51
42,3,3,55.3,20279.55,0,775.35
30,4,5,81.7,13161.08,5,1086.4
23,3,5,70.9,27227.67,0,935.0
61,2,2,81.9,42689.94,0,723.96
26,5,4,48.7,21904.13,1,1023.85
62,5,3,80.6,37553.93,3,1070.36
53,2,5,96.6,18981.69,0,871.39
60,1,3,76.5,26724.37,2,818.67
37,4,4,76.9,31172.18,3,971.24
35,4,3,67.5,24932.69,1,835.78
60,5,2,57.1,22618.11,5,1051.88
38,4,2,76.4,30809.02,3,787.08
21,3,3,42.4,40131.64,1,865.68
50,3,4,58.7,27404.7,3,998.84
44,1,3,38.4,20871.52,5,867.81
24,2,4,54.4,23481.99,1,860.39
23,3,2,74.6,45157.66,0,677.03
32,3,3,72.6,26079.26,0,739.58
35,3,1,65.8,20244.69,1,590.66
49,4,4,67.6,15839.46,0,914.62
28,2,5,36.7,10392.79,1,978.76
37,3,3,59.4,27908.67,2,832.54
41,1,1,54.8,30237.14,0,507.9
32,3,2,55.1,21826.43,1,715.03
24,4,4,74.0,24880.24,2,945.09
38,3,3,52.1,15636.31,2,837.53
59,5,4,55.9,26063.43,0,1091.84
43,2,2,33.7,28851.96,1,732.43
61,3,4,60.6,20718.69,1,1018.0
31,2,4,48.7,38523.62,2,926.58
54,3,3,66.2,18303.15,0,816.6
38,4,3,50.7,27267.81,0,847.47
35,3,2,66.6,31786.54,1,698.22
22,4,3,62.8,24381.68,2,872.28
20,2,4,90.1,23492.19,1,773.79
40,4,3,72.5,13569.07,1,809.63
43,1,4,37.4,35858.73,1,866.53
54,4,3,46.0,23640.85,2,988.58
41,2,2,65.8,29298.92,1,648.43
36,2,3,51.1,30381.76,3,847.13
42,3,3,20.5,19973.61,2,924.18
38,5,3,85.2,23419.77,2,867.0
29,1,2,75.8,35675.86,1,581.77
58,2,3,72.8,16062.42,2,836.46
50,4,1,55.9,42023.34,2,770.59
21,2,1,71.4,19041.02,0,496.08
59,2,3,54.4,15563.86,2,895.39
24,3,3,68.1,26058.47,2,812.11
39,2,5,51.2,42666.79,3,1050.58
50,5,3,87.7,9712.27,3,912.58
34,4,4,41.4,23871.87,1,995.14
41,3,3,83.5,28810.12,1,745.97
51,5,4,65.6,25269.2,0,1000.04
45,3,2,57.7,28055.37,1,713.77
60,1,5,67.5,19255.74,1,985.72
58,2,3,76.0,20202.23,0,781.96
56,3,4,85.5,23812.62,1,919.13
39,2,3,69.7,15960.9,2,742.71
34,5,2,51.6,24642.51,1,826.86
51,4,4,65.8,21890.04,0,953.17
23,2,1,92.3,21239.64,0,449.81
63,3,3,85.2,27564.05,1,889.5
23,4,2,78.6,10434.72,1,690.03
51,5,3,76.9,23167.28,1,905.37
18,4,5,75.5,43538.83,2,1058.86
27,3,3,82.4,16311.12,3,790.33
38,4,4,58.2,35284.0,2,995.85
22,3,3,44.7,25437.25,3,898.61
19,3,3,66.0,20176.34,1,778.35
39,1,5,52.7,14434.87,2,924.51
19,1,4,49.2,26117.46,1,826.16
27,3,4,54.2,36627.18,1,927.59
51,2,2,100.0,21886.31,2,632.32
33,1,3,67.0,24352.31,2,713.36
56,4,2,70.4,33082.97,2,862.2
39,1,3,46.7,27726.97,0,707.7
29,3,3,37.3,12421.79,1,842.35
41,3,4,52.7,25791.1,0,885.3
64,5,4,86.6,37097.88,0,1076.04
57,3,3,70.0,24704.47,2,902.35
55,1,1,74.0,8000.0,5,651.77
27,3,4,76.1,28105.72,0,833.74
52,4,2,56.1,23412.35,3,883.23
49,5,3,85.8,10367.24,2,880.76
24,3,1,55.5,11566.34,1,608.91
38,2,3,86.1,32800.86,3,760.95
37,5,5,71.6,19140.94,1,1054.42
43,2,2,38.2,17740.03,0,669.61
21,3,3,53.8,24714.89,1,817.22
63,3,3,38.2,19846.38,1,997.66
39,1,5,82.4,25800.39,1,833.42
32,2,4,64.6,23378.24,0,801.04
57,2,2,31.6,15400.04,1,809.51
38,3,1,70.6,20910.42,0,547.28
32,5,3,56.9,28542.03,0,884.23
39,2,3,42.7,25335.34,3,861.56
45,4,4,90.2,24344.46,2,900.2
31,1,1,66.6,40499.07,1,520.46
44,3,2,60.6,30848.3,1,709.8
58,1,4,59.0,31819.53,3,970.9
57,5,2,42.3,23672.25,2,978.55
45,4,4,45.4,26761.16,1,991.57
43,3,1,84.3,21551.2,2,577.31
19,4,2,57.9,31220.4,1,771.18
42,3,5,65.3,24116.8,3,1039.34
20,5,3,34.3,26779.02,3,1021.54
25,4,4,45.2,26284.89,1,987.04
61,5,2,74.1,24854.66,1,896.78
50,3,3,70.7,48505.5,1,853.48
59,1,4,91.3,19667.05,2,846.67
52,3,3,85.1,19594.31,3,845.65
23,1,4,61.5,30552.77,0,771.86
56,3,3,72.1,20238.65,0,820.84
40,3,3,60.3,22668.75,1,797.25
42,3,3,95.8,16308.71,0,672.62
60,1,3,82.2,28932.46,3,832.74
36,2,2,67.5,29034.06,0,611.9
22,3,3,68.0,22478.46,5,901.52
28,5,3,86.7,30718.53,1,845.15
29,2,3,73.7,10135.0,1,696.85
27,3,4,88.4,19345.17,1,815.39
25,4,3,32.1,23640.17,1,912.58
41,3,5,71.9,15621.74,2,975.92
45,2,2,57.3,11010.3,1,640.32
58,3,3,91.3,22536.83,5,942.6
53,2,4,88.2,30552.16,1,846.81
54,5,3,65.5,35256.87,2,1006.49
38,1,3,88.0,20621.7,0,598.49
25,2,1,91.7,30865.73,1,495.16
26,1,3,66.1,30092.34,3,757.36
64,2,2,100.0,34748.87,1,721.43
32,4,5,64.5,22198.47,1,1027.15
63,2,3,61.8,10612.0,0,845.16
57,1,4,78.0,25561.49,0,814.62
35,3,4,59.7,16889.65,0,860.15
59,1,3,66.3,19211.96,3,847.13
37,1,3,86.1,22590.25,1,634.41
23,4,4,65.3,22288.58,0,901.45
29,4,4,39.6,26132.47,1,1000.83
19,5,2,70.5,30625.25,1,796.35
24,4,3,54.6,22058.12,3,920.8
33,3,3,78.0,28165.58,1,757.38
20,1,1,75.4,25118.53,0,445.14
62,4,3,87.1,32483.96,1,931.54
20,4,4,78.6,23491.27,2,930.37
44,4,3,81.4,24368.59,2,830.82
60,3,4,55.0,22004.8,2,1055.5
57,2,3,77.1,23702.01,1,805.21
55,4,3,94.5,18732.09,1,837.21
50,4,2,54.7,17939.22,1,805.61
45,5,4,92.0,31206.12,1,925.71
18,2,4,56.8,16334.39,1,840.54
25,2,4,52.2,22447.06,1,865.76
54,2,1,69.4,33122.74,1,620.29
49,4,2,75.7,22178.39,0,717.1
60,2,1,78.7,31629.92,2,675.25
54,1,3,50.6,20271.63,2,820.67
21,5,4,71.5,16590.69,2,993.4
47,1,2,54.7,12241.39,2,651.27
23,4,4,42.7,35501.79,2,1039.65
63,2,3,51.1,15905.03,1,906.78
36,4,4,53.7,30977.49,1,970.05
49,3,5,72.8,17000.42,2,1011.23
26,5,1,82.3,35539.07,0,644.35
29,5,5,42.9,42654.26,1,1162.32
28,1,2,70.3,11507.76,1,561.85
63,1,3,47.3,16321.95,1,863.92
33,2,4,74.4,31185.05,2,851.51
18,3,5,55.7,29104.34,3,1067.93
62,4,3,49.2,31215.37,3,1086.86
38,3,3,77.0,20409.96,0,717.08
47,3,4,56.2,40900.27,1,950.94
30,2,4,60.3,25944.4,3,904.33
51,4,2,31.7,15264.3,1,858.44
21,5,4,79.2,22974.81,0,917.69
45,2,3,77.3,15371.46,2,726.39
55,3,3,65.1,37727.53,0,865.12
48,1,3,42.1,19717.35,0,734.25
44,3,3,83.1,28939.87,2,780.44
22,3,5,55.0,21234.61,1,999.91
42,1,3,58.2,20076.9,0,674.39
20,3,5,99.7,9717.97,0,847.65
50,2,2,54.4,29785.4,2,748.01
21,3,4,76.1,35393.45,0,844.39
42,3,4,73.4,17672.26,2,882.71
37,1,4,70.9,12638.17,1,751.54
51,4,3,69.2,31426.53,0,862.7
43,4,3,70.6,11830.07,4,893.35
22,2,4,69.1,34756.26,1,832.43
52,1,4,64.2,17764.84,0,803.05
45,4,2,87.7,16173.66,2,708.69
46,5,4,45.3,26987.7,2,1075.87
26,2,3,80.3,16694.89,2,720.74
55,2,2,77.3,19343.11,1,687.93
23,2,4,75.5,27831.86,2,843.39
36,3,3,81.8,8000.0,0,694.28
61,2,4,63.6,38139.35,1,987.8
28,2,2,37.0,25349.12,1,709.73
19,3,1,63.9,14656.27,2,617.54
64,3,3,50.1,16862.04,2,992.24
61,2,2,54.0,32933.17,0,782.23
61,3,4,46.4,29808.42,0,1035.32
26,3,2,57.8,36094.25,0,702.64
38,1,3,56.1,19538.06,2,734.91
41,1,1,29.3,27372.67,1,594.14
51,4,2,75.5,28412.54,1,771.29
39,1,4,98.3,30562.14,4,803.24
20,4,2,74.1,34018.25,3,791.0
29,5,3,62.0,19261.89,0,856.32
45,2,5,64.2,24086.64,5,1054.54
47,2,4,58.7,20118.8,4,948.16
43,3,4,66.4,24579.11,0,844.55
38,4,2,64.4,30587.46,1,759.13
45,5,2,52.4,11767.72,2,839.92
43,4,4,90.2,33874.97,2,917.34
50,1,4,42.7,15886.54,0,837.38
38,3,3,75.8,22541.04,2,794.36
52,3,4,63.5,34951.54,4,1053.5
51,3,3,93.5,27624.08,1,775.3
58,1,1,70.1,27716.24,1,597.38
64,2,4,59.6,15554.99,1,986.7
35,4,4,61.3,16647.31,2,960.56
28,3,3,65.6,32530.05,3,855.99
40,2,4,47.9,20286.85,1,872.29
39,2,3,53.5,21040.71,1,764.57
34,4,2,38.2,32711.61,1,822.45
22,4,4,51.2,16600.69,1,958.85
61,2,4,66.4,27153.88,3,1021.71
28,1,3,69.5,25343.26,1,681.86
47,2,2,35.3,24978.51,2,762.55
32,5,2,62.9,20852.51,0,760.76
44,3,4,73.5,20361.16,2,886.19
52,3,3,62.6,16373.09,2,871.66
50,3,4,55.5,28861.32,0,921.08
37,2,5,58.8,19654.81,1,940.59
33,4,4,56.9,32749.96,1,961.98
51,3,3,55.4,23203.56,0,828.44
19,1,4,67.6,16532.4,0,731.54
52,1,3,99.6,23097.49,2,678.78
57,3,2,53.8,21713.14,0,785.06
45,5,1,60.2,33072.83,0,693.51
64,2,3,64.2,22048.0,2,915.32
56,4,5,54.7,22790.32,1,1138.91
23,4,2,81.5,36292.37,2,752.08
26,2,2,29.4,29066.14,1,738.9
37,1,5,57.0,38301.65,2,949.27
18,1,1,77.3,35072.36,5,603.23
25,4,4,60.6,17902.7,3,993.64
40,2,3,52.7,32919.61,2,810.87
20,2,1,71.6,37202.43,2,579.9
21,3,5,78.6,37262.51,1,962.15
42,4,2,68.2,32904.77,0,715.91
64,1,3,53.0,32740.18,2,912.52
55,3,2,71.8,22578.71,5,872.34
32,3,1,59.0,18300.94,1,601.81
38,3,1,76.2,22182.26,1,570.13
52,4,2,87.2,11681.69,1,729.1
63,2,1,25.9,35742.36,0,777.82
31,4,4,66.7,22733.66,3,987.63
53,3,3,39.0,35330.65,1,932.51
29,3,3,100.0,15148.0,0,660.92
34,3,3,58.0,33661.0,1,825.76
56,3,5,76.2,21040.95,0,1003.58
26,1,5,64.5,14725.04,1,864.35
52,3,4,53.0,38016.94,0,961.67
30,3,4,51.2,33858.49,3,993.25
32,3,3,88.8,26694.34,3,791.58
35,2,3,79.3,25271.5,0,675.97
50,5,3,94.2,28516.08,4,955.2
23,3,3,65.8,26557.03,3,847.9
44,1,3,69.3,18661.79,2,707.32
40,3,3,61.0,21703.58,2,820.48
44,4,5,60.7,40685.74,3,1121.74
51,4,4,49.4,46377.25,0,1024.84
63,3,3,66.3,37501.35,3,1016.34
55,4,4,53.2,28825.79,2,1078.65
31,2,2,71.6,22298.01,1,621.18
53,3,2,67.6,18614.51,3,804.69
25,4,3,69.3,19141.74,2,849.68
52,4,3,90.1,20573.86,2,858.54
36,3,1,64.4,42209.31,0,597.02
47,4,4,76.4,39450.26,1,941.73
31,1,3,95.8,30970.23,2,659.07
37,4,3,84.6,17315.09,1,770.61
42,2,1,82.3,32144.45,4,612.93
57,2,2,60.4,23091.06,3,812.44
41,2,4,68.4,8000.0,3,858.65
31,3,3,45.2,27296.81,4,938.5
43,2,5,72.5,18264.7,3,957.07
55,2,5,69.1,18535.57,0,963.04
40,1,3,65.4,22996.74,1,679.87
39,2,2,80.4,21013.42,1,597.06
36,3,4,46.9,24725.95,2,956.44
63,3,5,89.5,24341.36,1,1059.45
20,2,3,78.5,9993.53,1,683.71
59,4,4,63.9,37162.22,2,1095.41
36,4,4,62.8,17132.99,2,952.67
26,4,3,72.2,17380.81,1,811.94
45,2,3,87.8,22371.57,0,649.17
37,4,4,66.5,24133.32,0,901.12
62,2,4,67.2,36671.84,0,953.62
24,1,1,65.3,27155.39,0,475.42
31,2,3,91.7,29531.72,2,709.75
26,4,2,59.5,27196.29,0,735.17
36,2,2,64.6,26851.69,4,736.56
64,1,5,87.0,27477.84,0,948.68
31,1,1,67.2,9538.13,1,475.42
55,4,2,82.1,23000.65,1,783.43
53,3,3,51.3,34298.09,2,933.84
57,2,3,61.9,56538.65,3,948.34
34,3,3,87.3,15365.53,1,716.97
47,3,2,54.9,28384.64,0,715.42
26,3,2,62.7,20431.63,1,697.64
50,2,2,68.9,41381.22,2,729.76
42,4,3,50.2,14169.74,1,867.87
31,2,2,58.8,29999.52,1,669.39
28,3,5,66.7,13742.31,2,985.57
52,1,3,65.7,22451.47,0,709.6
58,2,1,84.2,24725.49,1,605.59
31,2,4,88.1,33557.53,2,820.29
47,3,3,52.2,16382.67,2,858.93
58,1,4,66.7,30307.06,1,889.92
21,4,2,75.1,25150.22,3,775.95
21,2,3,87.7,27182.35,1,688.22
45,3,4,75.8,32666.66,3,928.04
25,4,5,69.4,14739.55,0,980.97
19,3,2,75.0,31484.76,1,682.56
58,4,3,75.1,20448.76,3,970.33
63,3,3,51.1,33766.99,2,1015.58
39,2,5,67.9,27676.46,0,898.98
58,4,5,86.9,23323.77,1,1078.67
33,2,1,61.9,20279.79,4,640.33
46,3,2,66.9,31586.36,0,679.29
47,4,3,61.4,35087.61,4,963.92
29,2,2,30.3,20737.19,0,699.33
52,2,3,65.3,15935.95,3,831.32
28,3,2,69.5,30553.69,0,660.69
63,4,3,57.3,13411.75,0,951.05
38,5,5,47.7,14555.9,2,1136.13
38,3,5,51.8,16498.4,2,1030.05
22,3,3,76.5,21676.4,1,752.77
37,5,3,94.6,14309.34,1,791.67
54,1,4,85.7,9489.6,0,752.51
20,2,2,44.8,15916.45,1,688.05
61,4,4,77.8,30139.8,2,1067.61
50,4,3,55.1,14827.65,1,892.49
26,4,2,56.3,22277.84,4,857.26
26,3,3,58.1,40573.59,0,794.98
21,1,1,75.6,24606.61,1,471.56
52,3,4,79.4,27740.25,1,905.31
34,2,2,63.5,17431.68,2,664.9
51,2,3,63.8,42307.8,0,792.11
41,4,2,72.0,20669.64,1,721.77
49,1,4,73.5,23175.16,0,765.33
18,4,3,82.6,35536.47,0,781.56
25,3,3,45.7,23546.13,1,832.35
62,3,3,65.3,25383.11,1,927.86
40,1,3,49.0,22746.49,0,700.43
64,2,2,64.2,22801.34,3,856.56
57,1,4,61.6,27964.02,0,865.39
29,5,2,64.3,29423.55,1,799.68
29,4,2,53.0,19854.01,2,799.39
63,3,4,42.7,18871.36,0,1049.62
64,2,2,33.6,20126.91,3,929.45
32,5,3,63.0,13789.97,1,872.71
58,2,3,58.5,12276.56,1,845.98
